,File_path,Sample_Rate,Duration
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_111_center_top_wav_audio_ros.wav,44100.0,130.1942857142857
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_112_center_top_wav_audio_ros.wav,44100.0,120.39836734693877
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_113_center_top_wav_audio_ros.wav,44100.0,157.91020408163266
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_114_center_top_wav_audio_ros.wav,44100.0,23.875918367346937
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_115_center_top_wav_audio_ros.wav,44100.0,13.79265306122449
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_116_center_top_wav_audio_ros.wav,44100.0,198.89632653061224
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_117_center_top_wav_audio_ros.wav,44100.0,21.62938775510204
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_118_center_top_wav_audio_ros.wav,44100.0,20.532244897959185
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_119_center_top_wav_audio_ros.wav,44100.0,39.07918367346939
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_120_center_top_wav_audio_ros.wav,44100.0,21.551020408163264
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_121_center_top_wav_audio_ros.wav,44100.0,46.08
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_122_center_top_wav_audio_ros.wav,44100.0,47.22938775510204
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_123_center_top_wav_audio_ros.wav,44100.0,35.631020408163266
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_124_center_top_wav_audio_ros.wav,44100.0,133.98204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_125_center_top_wav_audio_ros.wav,44100.0,54.51755102040816
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_126_center_top_wav_audio_ros.wav,44100.0,131.91836734693877
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_127_center_top_wav_audio_ros.wav,44100.0,230.7657142857143
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_128_center_top_wav_audio_ros.wav,44100.0,29.962448979591837
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_129_center_top_wav_audio_ros.wav,44100.0,32.07836734693878
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_130_center_top_wav_audio_ros.wav,44100.0,168.5681632653061
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_131_center_top_wav_audio_ros.wav,44100.0,49.63265306122449
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_132_center_top_wav_audio_ros.wav,44100.0,43.624489795918365
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_133_center_top_wav_audio_ros.wav,44100.0,25.965714285714284
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_134_center_top_wav_audio_ros.wav,44100.0,14.550204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_135_center_top_wav_audio_ros.wav,44100.0,9.430204081632652
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_136_center_top_wav_audio_ros.wav,44100.0,16.64
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_137_center_top_wav_audio_ros.wav,44100.0,20.793469387755103
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_138_center_top_wav_audio_ros.wav,44100.0,15.882448979591837
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_139_center_top_wav_audio_ros.wav,44100.0,20.688979591836734
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_140_center_top_wav_audio_ros.wav,44100.0,41.29959183673469
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_141_center_top_wav_audio_ros.wav,44100.0,29.44
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_142_center_top_wav_audio_ros.wav,44100.0,39.288163265306125
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_143_center_top_wav_audio_ros.wav,44100.0,87.82367346938776
