loss,acc,precision,recall,f1_score,auc,tn,tp,fn,fp,val_loss,val_acc,val_precision,val_recall,val_f1_score,val_auc,val_tn,val_tp,val_fn,val_fp
0.4995214641094208,0.6913057565689087,0.44569990038871765,0.8005139827728271,0.5620442628860474,0.818052351474762,42332.0,18066.0,4502.0,22468.0,0.45296549797058105,0.7163276672363281,0.4727488160133362,0.848936140537262,0.5966182351112366,0.8519400954246521,3616.0,1596.0,284.0,1780.0
0.46071192622184753,0.6858346462249756,0.44544070959091187,0.8827100396156311,0.5815026164054871,0.8453652858734131,39999.0,19921.0,2647.0,24801.0,0.4362812638282776,0.7376305460929871,0.4953836500644684,0.827659547328949,0.6070855259895325,0.860836923122406,3811.0,1556.0,324.0,1585.0
0.4474451243877411,0.705281138420105,0.4626424014568329,0.8727844953536987,0.5956703424453735,0.8550736308097839,41922.0,19697.0,2871.0,22878.0,0.43109750747680664,0.7439526915550232,0.5027517080307007,0.8260638117790222,0.6137021780014038,0.8660500645637512,3860.0,1553.0,327.0,1536.0
0.4365142583847046,0.727989673614502,0.48497024178504944,0.8557249307632446,0.6087824702262878,0.8635251522064209,44291.0,19312.0,3256.0,20509.0,0.432157963514328,0.7508246302604675,0.5108029842376709,0.8425531983375549,0.6241466999053955,0.8707038760185242,3879.0,1584.0,296.0,1517.0
0.4283447265625,0.745215654373169,0.5040569305419922,0.8478376269340515,0.6223950982093811,0.8701947927474976,45974.0,19134.0,3434.0,18826.0,0.41265958547592163,0.7803738117218018,0.5515727996826172,0.8021276593208313,0.6447885632514954,0.8762398958206177,4170.0,1508.0,372.0,1226.0
0.419700026512146,0.7560433745384216,0.5169249176979065,0.8485466241836548,0.6323747038841248,0.8759741187095642,46904.0,19150.0,3418.0,17896.0,0.4154660701751709,0.7787245512008667,0.5480085611343384,0.8196808695793152,0.6401970386505127,0.879050076007843,4125.0,1541.0,339.0,1271.0
0.41244158148765564,0.7664476633071899,0.530037522315979,0.8456221222877502,0.6412577629089355,0.8811445832252502,47879.0,19084.0,3484.0,16921.0,0.4067699611186981,0.7864211201667786,0.5609118342399597,0.7984042763710022,0.6442372798919678,0.8801550269126892,4221.0,1501.0,379.0,1175.0
0.403783917427063,0.7744254469871521,0.5403066873550415,0.8493885397911072,0.65007483959198,0.8868849873542786,48491.0,19169.0,3399.0,16309.0,0.4159110486507416,0.7739142179489136,0.5404475331306458,0.835106372833252,0.647497832775116,0.8816957473754883,4061.0,1570.0,310.0,1335.0
0.3959272503852844,0.7783284783363342,0.5452489256858826,0.8545728325843811,0.6554614901542664,0.8915320038795471,48715.0,19286.0,3282.0,16085.0,0.3889947533607483,0.8014018535614014,0.5959417819976807,0.7186170220375061,0.6356729865074158,0.8774657845497131,4480.0,1351.0,529.0,916.0
0.38696572184562683,0.7889158725738525,0.5596932768821716,0.8570985198020935,0.666139543056488,0.8975667953491211,49583.0,19343.0,3225.0,15217.0,0.39937639236450195,0.7868334054946899,0.5609484910964966,0.8053191304206848,0.6484164595603943,0.8818355202674866,4211.0,1514.0,366.0,1185.0
0.37613582611083984,0.7968249320983887,0.5703642964363098,0.8650744557380676,0.6775012016296387,0.9040131568908691,50094.0,19523.0,3045.0,14706.0,0.38115301728248596,0.8088235259056091,0.6086183786392212,0.728723406791687,0.6473807096481323,0.8813234567642212,4515.0,1370.0,510.0,881.0
0.36521628499031067,0.8064509034156799,0.5851287841796875,0.8616182208061218,0.6865251660346985,0.9105018377304077,51013.0,19445.0,3123.0,13787.0,0.4108729362487793,0.7838097810745239,0.554801881313324,0.8265957236289978,0.6509193181991577,0.8843929767608643,4149.0,1554.0,326.0,1247.0
0.3516460061073303,0.8160310387611389,0.599108874797821,0.8698599934577942,0.6988276243209839,0.9180209040641785,51664.0,19631.0,2937.0,13136.0,0.3982890844345093,0.8000274896621704,0.588652491569519,0.7505319118499756,0.6469734311103821,0.880075991153717,4410.0,1411.0,469.0,986.0
