loss,acc,precision,recall,f1_score,auc,tn,tp,fn,fp,val_loss,val_acc,val_precision,val_recall,val_f1_score,val_auc,val_tn,val_tp,val_fn,val_fp
0.5273932218551636,0.6322795748710632,0.4023814797401428,0.872961699962616,0.5394198298454285,0.761444628238678,35540.0,19701.0,2867.0,29260.0,0.46448585391044617,0.6671248078346252,0.4311133623123169,0.9021276831626892,0.5764105916023254,0.8047480583190918,3158.0,1696.0,184.0,2238.0
0.4912177324295044,0.6522296667098999,0.42153555154800415,0.9302995204925537,0.570745587348938,0.798322319984436,35989.0,20995.0,1573.0,28811.0,0.4539881944656372,0.6829301714897156,0.4428991675376892,0.8808510899543762,0.5808664560317993,0.8181095719337463,3313.0,1656.0,224.0,2083.0
0.4807267189025879,0.661889910697937,0.42852455377578735,0.9260900616645813,0.5770793557167053,0.8124346733093262,36928.0,20900.0,1668.0,27872.0,0.47712457180023193,0.6654755473136902,0.4313676953315735,0.9260638356208801,0.5789580941200256,0.8232842683792114,3101.0,1741.0,139.0,2295.0
0.47529488801956177,0.66962730884552,0.43424132466316223,0.9211272597312927,0.5815911293029785,0.8188428282737732,37716.0,20788.0,1780.0,27084.0,0.48196515440940857,0.6679494380950928,0.4336961805820465,0.9324468374252319,0.5814623832702637,0.8251700401306152,3107.0,1753.0,127.0,2289.0
0.4718369245529175,0.671882152557373,0.43605175614356995,0.921393096446991,0.5826912522315979,0.821756899356842,37907.0,20794.0,1774.0,26893.0,0.4605918526649475,0.6902143955230713,0.44923996925354004,0.8803191781044006,0.58334881067276,0.8285626173019409,3367.0,1655.0,225.0,2029.0
0.46750035881996155,0.6759225130081177,0.43903058767318726,0.9166961908340454,0.583870530128479,0.8262770175933838,38366.0,20688.0,1880.0,26434.0,0.4494691789150238,0.7029961347579956,0.45989152789115906,0.8569148778915405,0.5881879329681396,0.829420268535614,3504.0,1611.0,269.0,1892.0
0.46566274762153625,0.6783490777015686,0.44098198413848877,0.916120171546936,0.5855265855789185,0.8289845585823059,38591.0,20675.0,1893.0,26209.0,0.4565117359161377,0.6969488859176636,0.4555889666080475,0.8867021203041077,0.592639684677124,0.8305367827415466,3404.0,1667.0,213.0,1992.0
0.46170493960380554,0.6867960691452026,0.447719544172287,0.9099609851837158,0.5915835499763489,0.8327611684799194,39468.0,20536.0,2032.0,25332.0,0.4410337209701538,0.7177020311355591,0.47384244203567505,0.8382978439331055,0.5939850211143494,0.8319608569145203,3646.0,1576.0,304.0,1750.0
0.4588390290737152,0.6869906783103943,0.44799670577049255,0.912132203578949,0.5911666750907898,0.8350340723991394,39436.0,20585.0,1983.0,25364.0,0.4429374933242798,0.7201759219169617,0.4764065444469452,0.8377659320831299,0.5989774465560913,0.8337704539299011,3665.0,1575.0,305.0,1731.0
0.45484548807144165,0.6931943297386169,0.45330512523651123,0.9112903475761414,0.5950698256492615,0.8380651473999023,39997.0,20566.0,2002.0,24803.0,0.4355538487434387,0.734469473361969,0.49137359857559204,0.7877659797668457,0.5917554497718811,0.8333244919776917,3863.0,1481.0,399.0,1533.0
0.4507541060447693,0.7003937363624573,0.4593088924884796,0.9022952914237976,0.5999892950057983,0.8420742750167847,40829.0,20363.0,2205.0,23971.0,0.44894084334373474,0.711517333984375,0.4680851101875305,0.8542553186416626,0.5931582450866699,0.8322339653968811,3571.0,1606.0,274.0,1825.0
0.44758880138397217,0.7052581906318665,0.4637727439403534,0.902782678604126,0.6034708619117737,0.8457263112068176,41243.0,20374.0,2194.0,23557.0,0.45085588097572327,0.7075316309928894,0.46382731199264526,0.8457446694374084,0.5890194177627563,0.8322572112083435,3558.0,1590.0,290.0,1838.0
0.44337356090545654,0.7142431735992432,0.4720786213874817,0.8982630372047424,0.6088969707489014,0.8491471409797668,42130.0,20272.0,2296.0,22670.0,0.4549068212509155,0.7016217708587646,0.45941421389579773,0.8760638236999512,0.5906373858451843,0.8339641690254211,3458.0,1647.0,233.0,1938.0
0.4382837414741516,0.7172877788543701,0.4749976694583893,0.8973768353462219,0.611260175704956,0.8537909388542175,42416.0,20252.0,2316.0,22384.0,0.43299853801727295,0.7379054427146912,0.4952380955219269,0.7468085289001465,0.5819047093391418,0.8286850452423096,3965.0,1404.0,476.0,1431.0
0.4329621195793152,0.7220950722694397,0.47974058985710144,0.8981744050979614,0.61606764793396,0.8587356209754944,42818.0,20270.0,2298.0,21982.0,0.4750915765762329,0.6881528496742249,0.44750338792800903,0.8819149136543274,0.5839086174964905,0.8289505839347839,3349.0,1658.0,222.0,2047.0
0.42694371938705444,0.7331402897834778,0.4908909201622009,0.8918823003768921,0.6240708827972412,0.8635184168815613,43925.0,20128.0,2440.0,20875.0,0.43618035316467285,0.748488187789917,0.5098116397857666,0.6909574270248413,0.5712883472442627,0.8250507712364197,4147.0,1299.0,581.0,1249.0
0.42238694429397583,0.7379246354103088,0.4959668517112732,0.8963576555252075,0.6284146308898926,0.8670028448104858,44242.0,20229.0,2339.0,20558.0,0.4895651042461395,0.6966739892959595,0.45487165451049805,0.8765957355499268,0.5847156643867493,0.8291065692901611,3421.0,1648.0,232.0,1975.0
0.4130834639072418,0.7491759061813354,0.5082413554191589,0.8935661315917969,0.6383297443389893,0.8740361928939819,45288.0,20166.0,2402.0,19512.0,0.45318010449409485,0.7204508185386658,0.4739864766597748,0.7462766170501709,0.5659751296043396,0.8133456110954285,3839.0,1403.0,477.0,1557.0
